time_ms,Vm_mV
627.032606,-78.789267
627.035325,-78.789273
627.038588,-78.789280
627.042503,-78.789289
627.047201,-78.789300
627.052839,-78.789313
627.059605,-78.789329
627.067724,-78.789348
627.077466,-78.789370
627.089157,-78.789397
627.103186,-78.789430
627.120021,-78.789469
627.122041,-78.789474
627.124465,-78.789479
627.127375,-78.789486
627.130865,-78.789494
627.135055,-78.789504
627.140081,-78.789515
627.146114,-78.789529
627.153352,-78.789546
627.162039,-78.789566
627.172463,-78.789590
627.184971,-78.789619
627.199981,-78.789654
627.217993,-78.789696
627.220155,-78.789701
627.222749,-78.789707
627.225861,-78.789714
627.229596,-78.789723
627.234078,-78.789733
627.239457,-78.789745
627.245911,-78.789760
627.253656,-78.789778
627.262950,-78.789800
627.274102,-78.789826
627.287485,-78.789856
627.289091,-78.789860
627.291019,-78.789865
627.293331,-78.789870
627.296106,-78.789876
627.299437,-78.789884
627.303433,-78.789893
627.308228,-78.789904
627.313983,-78.789918
627.320888,-78.789934
627.329175,-78.789953
627.339119,-78.789976
627.351051,-78.790003
627.365370,-78.790037
627.382553,-78.790076
627.384615,-78.790081
627.387090,-78.790087
627.390059,-78.790094
627.393622,-78.790102
627.397898,-78.790112
627.403028,-78.790124
627.409185,-78.790138
627.416574,-78.790155
627.425440,-78.790175
627.436079,-78.790200
627.448846,-78.790230
627.464167,-78.790265
627.466005,-78.790269
627.468211,-78.790274
627.470859,-78.790280
627.474035,-78.790288
627.477848,-78.790297
627.482422,-78.790307
627.487912,-78.790320
627.494500,-78.790335
627.502405,-78.790353
627.511891,-78.790375
627.523274,-78.790402
627.536934,-78.790433
627.553326,-78.790471
627.555293,-78.790475
627.557653,-78.790481
627.560486,-78.790487
627.563885,-78.790495
627.567964,-78.790505
627.572858,-78.790516
627.578732,-78.790530
627.585780,-78.790546
627.594238,-78.790565
627.604387,-78.790589
627.616567,-78.790617
627.631182,-78.790651
627.648720,-78.790691
627.650825,-78.790696
627.653350,-78.790702
627.656381,-78.790709
627.660017,-78.790717
627.664381,-78.790727
627.669618,-78.790739
627.675903,-78.790754
627.683444,-78.790771
627.692493,-78.790792
627.703352,-78.790817
627.716383,-78.790847
627.732021,-78.790883
627.733897,-78.790888
627.736149,-78.790893
627.738851,-78.790899
627.742093,-78.790907
627.745985,-78.790916
627.750654,-78.790926
627.756257,-78.790939
627.762981,-78.790955
627.771049,-78.790974
627.780731,-78.790996
627.792350,-78.791023
627.806292,-78.791055
627.823023,-78.791093
627.825031,-78.791098
627.827440,-78.791104
627.830331,-78.791110
627.833800,-78.791118
627.837964,-78.791128
627.842959,-78.791139
627.848954,-78.791153
627.856148,-78.791170
627.864781,-78.791190
627.875140,-78.791214
627.887571,-78.791242
627.902489,-78.791277
627.904279,-78.791281
627.906427,-78.791286
627.909005,-78.791292
627.912098,-78.791299
627.915810,-78.791307
627.920264,-78.791318
627.925609,-78.791330
627.932023,-78.791345
627.939720,-78.791363
627.948957,-78.791384
627.960041,-78.791409
627.973341,-78.791440
627.989302,-78.791477
627.991217,-78.791481
627.993515,-78.791487
627.996273,-78.791493
627.999583,-78.791501
628.003554,-78.791510
628.008320,-78.791521
628.014039,-78.791534
628.020902,-78.791550
628.029137,-78.791569
628.039019,-78.791591
628.050878,-78.791619
628.065109,-78.791651
628.082186,-78.791691
628.084235,-78.791696
628.086694,-78.791701
628.089645,-78.791708
628.093186,-78.791716
628.097435,-78.791726
628.102534,-78.791738
628.108653,-78.791752
628.115996,-78.791769
628.124807,-78.791789
628.135380,-78.791813
628.148068,-78.791843
628.163294,-78.791878
628.165121,-78.791882
628.167314,-78.791887
628.169945,-78.791893
628.173102,-78.791900
628.176891,-78.791909
628.181437,-78.791919
628.186893,-78.791932
628.193439,-78.791947
628.201296,-78.791965
628.210723,-78.791987
628.222036,-78.792013
628.235611,-78.792044
628.251902,-78.792082
628.253857,-78.792086
628.256203,-78.792091
628.259018,-78.792098
628.262396,-78.792106
628.266449,-78.792115
628.271313,-78.792126
628.277151,-78.792140
628.284155,-78.792156
628.292561,-78.792175
628.302648,-78.792198
628.314752,-78.792226
628.329276,-78.792260
628.331019,-78.792264
628.333111,-78.792268
628.335621,-78.792274
628.338633,-78.792281
628.342247,-78.792289
628.346584,-78.792299
628.351788,-78.792311
628.358034,-78.792326
628.365528,-78.792343
628.374522,-78.792364
628.385314,-78.792389
628.398264,-78.792418
628.413805,-78.792454
628.432453,-78.792497
628.434691,-78.792502
628.437377,-78.792508
628.440599,-78.792516
628.444466,-78.792525
628.449107,-78.792535
628.454675,-78.792548
628.461357,-78.792563
628.469376,-78.792582
628.478998,-78.792604
628.490545,-78.792630
628.504401,-78.792662
628.506064,-78.792666
628.508059,-78.792671
628.510453,-78.792676
628.513326,-78.792683
628.516774,-78.792691
628.520912,-78.792700
628.525877,-78.792712
628.531834,-78.792725
628.538984,-78.792742
628.547563,-78.792761
628.557858,-78.792785
628.570213,-78.792814
628.585038,-78.792848
628.602828,-78.792888
628.604963,-78.792893
628.607525,-78.792899
628.610599,-78.792906
628.614288,-78.792915
628.618714,-78.792925
628.624026,-78.792937
628.630401,-78.792952
628.638050,-78.792969
628.647230,-78.792990
628.658245,-78.793016
628.671463,-78.793046
628.687325,-78.793083
628.689228,-78.793087
628.691512,-78.793092
628.694253,-78.793098
628.697543,-78.793106
628.701489,-78.793115
628.706226,-78.793126
628.711909,-78.793139
628.718730,-78.793155
628.726914,-78.793173
628.736735,-78.793196
628.748521,-78.793223
628.762663,-78.793255
628.764360,-78.793259
628.766397,-78.793264
628.768841,-78.793270
628.771773,-78.793276
628.775293,-78.793284
628.779516,-78.793294
628.784583,-78.793306
628.790664,-78.793320
628.797961,-78.793336
628.806718,-78.793357
628.817226,-78.793381
628.829836,-78.793410
628.844967,-78.793444
628.863125,-78.793486
628.865304,-78.793491
628.867919,-78.793497
628.871057,-78.793504
628.874822,-78.793513
628.879340,-78.793523
628.884762,-78.793536
628.891268,-78.793551
628.899076,-78.793568
628.908445,-78.793590
628.919688,-78.793616
628.933180,-78.793647
628.949369,-78.793684
628.951312,-78.793688
628.953643,-78.793694
628.956441,-78.793700
628.959798,-78.793708
628.963827,-78.793717
628.968661,-78.793728
628.974462,-78.793741
628.981423,-78.793757
628.989777,-78.793776
628.999801,-78.793799
629.011830,-78.793827
629.026265,-78.793860
629.027998,-78.793864
629.030076,-78.793869
629.032571,-78.793875
629.035564,-78.793881
629.039156,-78.793890
629.043466,-78.793900
629.048638,-78.793911
629.054845,-78.793926
629.062293,-78.793943
629.071231,-78.793963
629.081956,-78.793988
629.094827,-78.794017
629.110271,-78.794053
629.112124,-78.794057
629.114348,-78.794062
629.117017,-78.794068
629.120220,-78.794075
629.124063,-78.794084
629.128674,-78.794095
629.134208,-78.794107
629.140849,-78.794123
629.148818,-78.794141
629.158381,-78.794163
629.169856,-78.794189
629.183627,-78.794221
629.200151,-78.794258
629.202134,-78.794263
629.204514,-78.794268
629.207369,-78.794275
629.210796,-78.794283
629.214908,-78.794292
629.219842,-78.794304
629.225763,-78.794317
629.232868,-78.794333
629.241394,-78.794353
629.251626,-78.794376
629.263904,-78.794404
629.278637,-78.794438
629.296317,-78.794479
629.298439,-78.794483
629.300985,-78.794489
629.304040,-78.794496
629.307706,-78.794505
629.312105,-78.794515
629.317385,-78.794527
629.323720,-78.794541
629.331322,-78.794559
629.340444,-78.794580
629.351392,-78.794605
629.364528,-78.794635
629.380292,-78.794671
629.382183,-78.794675
629.384453,-78.794680
629.387177,-78.794687
629.390446,-78.794694
629.394369,-78.794703
629.399076,-78.794714
629.404724,-78.794727
629.411502,-78.794742
629.419636,-78.794761
629.429396,-78.794783
629.441109,-78.794810
629.455164,-78.794842
629.456851,-78.794846
629.458875,-78.794851
629.461303,-78.794856
629.464218,-78.794863
629.467715,-78.794871
629.471912,-78.794880
629.476948,-78.794892
629.482992,-78.794906
629.490244,-78.794922
629.498947,-78.794942
629.509390,-78.794966
629.521921,-78.794995
629.536959,-78.795029
629.555005,-78.795070
629.557170,-78.795075
629.559769,-78.795081
629.562887,-78.795088
629.566629,-78.795097
629.571120,-78.795107
629.576508,-78.795119
629.582974,-78.795134
629.590733,-78.795152
629.600044,-78.795173
629.611218,-78.795199
629.624626,-78.795229
629.640716,-78.795266
629.642646,-78.795271
629.644963,-78.795276
629.647743,-78.795282
629.651080,-78.795290
629.655083,-78.795299
629.659888,-78.795310
629.665653,-78.795323
629.672571,-78.795339
629.680873,-78.795358
629.690836,-78.795381
629.702790,-78.795408
629.717136,-78.795441
629.718857,-78.795445
629.720923,-78.795449
629.723402,-78.795455
629.726377,-78.795462
629.729947,-78.795470
629.734230,-78.795480
629.739371,-78.795492
629.745539,-78.795506
629.752941,-78.795523
629.761823,-78.795543
629.772482,-78.795567
629.785273,-78.795596
629.800622,-78.795631
629.819041,-78.795673
629.821251,-78.795678
629.823903,-78.795685
629.827086,-78.795692
629.830905,-78.795701
629.835489,-78.795711
629.840988,-78.795724
629.847588,-78.795739
629.855508,-78.795757
629.865012,-78.795778
629.876416,-78.795804
629.890101,-78.795836
629.891743,-78.795839
629.893714,-78.795844
629.896079,-78.795849
629.898917,-78.795856
629.902322,-78.795863
629.906408,-78.795873
629.911312,-78.795884
629.917197,-78.795897
629.924258,-78.795914
629.932731,-78.795933
629.942900,-78.795956
629.955102,-78.795984
629.969744,-78.796017
629.987315,-78.796057
629.989423,-78.796062
629.991953,-78.796068
629.994990,-78.796075
629.998633,-78.796083
630.003005,-78.796093
630.008252,-78.796105
630.014548,-78.796119
630.022103,-78.796137
630.031169,-78.796157
630.042048,-78.796182
630.055103,-78.796212
630.070770,-78.796248
630.072650,-78.796252
630.074906,-78.796257
630.077613,-78.796263
630.080861,-78.796271
630.084760,-78.796280
630.089438,-78.796290
630.095051,-78.796303
630.101787,-78.796318
630.109871,-78.796337
630.119571,-78.796359
630.131211,-78.796385
630.145179,-78.796417
630.161941,-78.796455
630.163952,-78.796460
630.166366,-78.796466
630.169263,-78.796472
630.172738,-78.796480
630.176909,-78.796490
630.181914,-78.796501
630.187920,-78.796515
630.195128,-78.796531
630.203776,-78.796551
630.214155,-78.796574
630.226609,-78.796603
630.241554,-78.796637
630.243347,-78.796641
630.245500,-78.796646
630.248082,-78.796652
630.251181,-78.796659
630.254900,-78.796667
630.259362,-78.796677
630.264718,-78.796690
630.271144,-78.796704
630.278855,-78.796722
630.288108,-78.796743
630.299213,-78.796768
630.312538,-78.796798
630.328528,-78.796835
630.330447,-78.796839
630.332749,-78.796844
630.335513,-78.796851
630.338828,-78.796858
630.342807,-78.796867
630.347582,-78.796878
630.353311,-78.796891
630.360187,-78.796907
630.368437,-78.796926
630.378338,-78.796948
630.390219,-78.796975
630.404476,-78.797008
630.421584,-78.797047
630.423637,-78.797051
630.426101,-78.797057
630.429057,-78.797064
630.432605,-78.797072
630.436862,-78.797081
630.441970,-78.797093
630.448101,-78.797107
630.455457,-78.797124
630.464285,-78.797144
630.474878,-78.797168
630.487589,-78.797197
630.502843,-78.797232
630.504674,-78.797236
630.506870,-78.797241
630.509506,-78.797247
630.512669,-78.797254
630.516465,-78.797262
630.521020,-78.797273
630.526486,-78.797285
630.533045,-78.797300
630.540915,-78.797318
630.550360,-78.797340
630.561694,-78.797365
630.575295,-78.797396
630.591615,-78.797433
630.593574,-78.797438
630.595924,-78.797443
630.598744,-78.797450
630.602129,-78.797457
630.606190,-78.797467
630.611063,-78.797478
630.616911,-78.797491
630.623929,-78.797507
630.632350,-78.797526
630.642455,-78.797549
630.654582,-78.797576
630.669133,-78.797610
630.670880,-78.797614
630.672975,-78.797618
630.675490,-78.797624
630.678507,-78.797631
630.682128,-78.797639
630.686473,-78.797649
630.691687,-78.797661
630.697944,-78.797675
630.705453,-78.797692
630.714463,-78.797713
630.725275,-78.797737
630.738249,-78.797767
630.753819,-78.797802
630.772502,-78.797844
630.774744,-78.797850
630.777434,-78.797856
630.780663,-78.797863
630.784537,-78.797872
630.789186,-78.797882
630.794765,-78.797895
630.801459,-78.797910
630.809493,-78.797928
630.819133,-78.797950
630.830701,-78.797977
630.844583,-78.798008
630.846249,-78.798012
630.848248,-78.798016
630.850646,-78.798022
630.853525,-78.798028
630.856979,-78.798036
630.861124,-78.798046
630.866098,-78.798057
630.872067,-78.798071
630.879230,-78.798087
630.887825,-78.798106
630.898140,-78.798130
630.910517,-78.798158
630.925369,-78.798191
630.943193,-78.798232
630.945331,-78.798237
630.947898,-78.798243
630.950978,-78.798250
630.954673,-78.798258
630.959108,-78.798268
630.964430,-78.798280
630.970817,-78.798295
630.978480,-78.798312
630.987677,-78.798333
630.998712,-78.798358
631.011955,-78.798388
631.027846,-78.798424
631.029753,-78.798428
631.032042,-78.798434
631.034788,-78.798440
631.038083,-78.798447
631.042037,-78.798456
631.046782,-78.798467
631.052476,-78.798480
631.059309,-78.798495
631.067509,-78.798514
631.077348,-78.798536
631.089156,-78.798563
631.103324,-78.798595
631.105025,-78.798599
631.107065,-78.798604
631.109513,-78.798609
631.112451,-78.798616
631.115977,-78.798624
631.120208,-78.798633
631.125285,-78.798645
631.131377,-78.798659
631.138688,-78.798675
631.147461,-78.798695
631.157988,-78.798719
631.170622,-78.798748
631.185781,-78.798782
631.203973,-78.798823
631.206156,-78.798828
631.208775,-78.798834
631.211919,-78.798841
631.215691,-78.798850
631.220218,-78.798860
631.225650,-78.798872
631.232168,-78.798887
631.239990,-78.798905
631.249377,-78.798926
631.260640,-78.798952
631.274157,-78.798982
631.290377,-78.799019
631.292323,-78.799024
631.294659,-78.799029
631.297462,-78.799035
631.300825,-78.799043
631.304861,-78.799052
631.309704,-78.799063
631.315516,-78.799076
631.322490,-78.799092
631.330859,-78.799111
631.340902,-78.799134
631.352954,-78.799161
631.367415,-78.799194
631.369151,-78.799197
631.371233,-78.799202
631.373732,-78.799208
631.376731,-78.799215
631.380330,-78.799223
631.384648,-78.799233
631.389830,-78.799244
631.396048,-78.799258
631.403510,-78.799275
631.412464,-78.799296
631.423210,-78.799320
631.436104,-78.799349
631.451577,-78.799384
631.453434,-78.799388
631.455662,-78.799393
631.458336,-78.799399
631.461544,-78.799407
631.465394,-78.799415
631.470015,-78.799426
631.475559,-78.799438
631.482212,-78.799453
631.490196,-78.799471
631.499776,-78.799493
631.511273,-78.799519
631.525069,-78.799550
631.541624,-78.799588
631.543611,-78.799592
631.545995,-78.799598
631.548855,-78.799604
631.552288,-78.799612
631.556408,-78.799621
631.561351,-78.799632
631.567283,-78.799646
631.574401,-78.799662
631.582944,-78.799681
631.593194,-78.799705
631.605495,-78.799732
631.620255,-78.799766
631.637968,-78.799806
631.640094,-78.799811
631.642645,-78.799816
631.645705,-78.799823
631.649378,-78.799832
631.653786,-78.799842
631.659075,-78.799853
631.665422,-78.799868
631.673038,-78.799885
631.682177,-78.799906
631.693145,-78.799931
631.706306,-78.799960
631.722099,-78.799996
631.723994,-78.800000
631.726268,-78.800005
631.728997,-78.800012
631.732272,-78.800019
631.736202,-78.800028
631.740917,-78.800038
631.746576,-78.800051
631.753367,-78.800067
631.761516,-78.800085
631.771294,-78.800107
631.783029,-78.800134
631.797110,-78.800165
631.798800,-78.800169
631.800827,-78.800174
631.803261,-78.800179
631.806180,-78.800186
631.809684,-78.800194
631.813889,-78.800203
631.818934,-78.800215
631.824989,-78.800228
631.832255,-78.800245
631.840973,-78.800265
631.851436,-78.800288
631.863991,-78.800317
631.879057,-78.800351
631.897136,-78.800391
631.899305,-78.800396
631.901909,-78.800402
631.905033,-78.800409
631.908782,-78.800418
631.913280,-78.800428
631.918679,-78.800440
631.925157,-78.800455
631.932930,-78.800472
631.942259,-78.800493
631.953453,-78.800519
631.966886,-78.800549
631.983005,-78.800585
631.984940,-78.800590
631.987261,-78.800595
631.990046,-78.800601
631.993389,-78.800609
631.997400,-78.800618
632.002213,-78.800629
632.007989,-78.800642
632.014920,-78.800657
632.023238,-78.800676
632.033218,-78.800699
632.045195,-78.800726
632.059568,-78.800758
632.061292,-78.800762
632.063362,-78.800767
632.065846,-78.800772
632.068826,-78.800779
632.072402,-78.800787
632.076694,-78.800797
632.081843,-78.800808
632.088023,-78.800822
632.095439,-78.800839
632.104338,-78.800859
632.115017,-78.800883
632.127831,-78.800912
632.143209,-78.800947
632.145054,-78.800951
632.147268,-78.800956
632.149926,-78.800962
632.153114,-78.800969
632.156941,-78.800978
632.161532,-78.800988
632.167042,-78.801000
632.173654,-78.801015
632.181589,-78.801033
632.191110,-78.801055
632.202536,-78.801080
632.216246,-78.801111
632.232699,-78.801148
632.234673,-78.801153
632.237042,-78.801158
632.239886,-78.801165
632.243297,-78.801172
632.247391,-78.801182
632.252304,-78.801193
632.258199,-78.801206
632.265274,-78.801222
632.273763,-78.801241
632.283950,-78.801264
632.296175,-78.801292
632.310844,-78.801325
632.328447,-78.801364
632.330560,-78.801369
632.333095,-78.801375
632.336137,-78.801382
632.339787,-78.801390
632.344167,-78.801400
632.349423,-78.801412
632.355731,-78.801426
632.363300,-78.801443
632.372383,-78.801463
632.383283,-78.801488
632.396362,-78.801517
632.412057,-78.801553
632.413941,-78.801557
632.416201,-78.801562
632.418913,-78.801568
632.422168,-78.801575
632.426073,-78.801584
632.430760,-78.801595
632.436384,-78.801607
632.443132,-78.801623
632.451231,-78.801641
632.460949,-78.801663
632.472611,-78.801689
632.486605,-78.801720
632.503398,-78.801758
632.505413,-78.801763
632.507831,-78.801768
632.510733,-78.801775
632.514215,-78.801783
632.518394,-78.801792
632.523408,-78.801803
632.529425,-78.801817
632.536646,-78.801833
632.545311,-78.801853
632.555708,-78.801876
632.568186,-78.801904
632.583159,-78.801938
632.584955,-78.801942
632.587111,-78.801947
632.589699,-78.801952
632.592803,-78.801959
632.596529,-78.801968
632.601000,-78.801978
632.606365,-78.801990
632.612803,-78.802004
632.620529,-78.802022
632.629799,-78.802043
632.640924,-78.802068
632.654274,-78.802098
632.670294,-78.802134
632.672216,-78.802138
632.674523,-78.802143
632.677291,-78.802150
632.680613,-78.802157
632.684599,-78.802166
632.689383,-78.802177
632.695123,-78.802190
632.702011,-78.802205
632.710277,-78.802224
632.720196,-78.802246
632.732099,-78.802273
632.746383,-78.802305
632.763523,-78.802343
632.765579,-78.802348
632.768048,-78.802354
632.771009,-78.802360
632.774564,-78.802368
632.778829,-78.802378
632.783947,-78.802389
632.790088,-78.802403
632.797458,-78.802420
632.806302,-78.802440
632.816915,-78.802463
632.829650,-78.802492
632.844932,-78.802526
632.846766,-78.802531
632.848967,-78.802535
632.851608,-78.802541
632.854777,-78.802549
632.858579,-78.802557
632.863143,-78.802567
632.868619,-78.802580
632.875190,-78.802594
632.883075,-78.802612
632.892537,-78.802633
632.903892,-78.802659
632.917518,-78.802689
632.933869,-78.802726
632.935831,-78.802731
632.938186,-78.802736
632.941011,-78.802742
632.944402,-78.802750
632.948471,-78.802759
632.953353,-78.802770
632.959212,-78.802783
632.966242,-78.802799
632.974679,-78.802818
632.984803,-78.802841
632.996952,-78.802868
633.011531,-78.802901
633.013281,-78.802905
633.015380,-78.802909
633.017899,-78.802915
633.020922,-78.802922
633.024550,-78.802930
633.028903,-78.802940
633.034127,-78.802951
633.040395,-78.802965
633.047918,-78.802982
633.056944,-78.803003
633.067777,-78.803027
633.080775,-78.803056
633.096373,-78.803091
633.115091,-78.803133
633.117337,-78.803138
633.120033,-78.803144
633.123267,-78.803151
633.127149,-78.803160
633.131806,-78.803171
633.137395,-78.803183
633.144102,-78.803198
633.152151,-78.803216
633.161809,-78.803238
633.173398,-78.803264
633.187306,-78.803295
633.188975,-78.803299
633.190978,-78.803303
633.193381,-78.803309
633.196265,-78.803315
633.199725,-78.803323
633.203878,-78.803332
633.208861,-78.803343
633.214841,-78.803357
633.222017,-78.803373
633.230629,-78.803392
633.240962,-78.803415
633.253362,-78.803443
633.268242,-78.803477
633.286099,-78.803517
633.288241,-78.803521
633.290813,-78.803527
633.293898,-78.803534
633.297601,-78.803542
633.302044,-78.803552
633.307376,-78.803564
633.313774,-78.803579
633.321452,-78.803596
633.330665,-78.803617
633.341721,-78.803641
633.354989,-78.803671
633.370909,-78.803707
633.372820,-78.803711
633.375112,-78.803716
633.377864,-78.803722
633.381165,-78.803730
633.385126,-78.803739
633.389880,-78.803749
633.395585,-78.803762
633.402431,-78.803777
633.410645,-78.803796
633.420503,-78.803818
633.432332,-78.803844
633.446528,-78.803876
633.448231,-78.803880
633.450275,-78.803885
633.452728,-78.803890
633.455671,-78.803897
633.459204,-78.803905
633.463442,-78.803914
633.468529,-78.803925
633.474632,-78.803939
633.481957,-78.803956
633.490746,-78.803975
633.501293,-78.803999
633.513949,-78.804027
633.529137,-78.804061
633.547363,-78.804102
633.549550,-78.804107
633.552174,-78.804113
633.555323,-78.804120
633.559103,-78.804128
633.563638,-78.804138
633.569080,-78.804151
633.575610,-78.804165
633.583447,-78.804183
633.592851,-78.804204
633.604135,-78.804229
633.617677,-78.804259
633.619302,-78.804263
633.621252,-78.804267
633.623592,-78.804273
633.626400,-78.804279
633.629769,-78.804286
633.633813,-78.804296
633.638665,-78.804306
633.644488,-78.804319
633.651475,-78.804335
633.659860,-78.804354
633.669921,-78.804376
633.681995,-78.804403
633.696483,-78.804436
633.713870,-78.804475
633.715956,-78.804479
633.718460,-78.804485
633.721464,-78.804492
633.725069,-78.804500
633.729396,-78.804509
633.734587,-78.804521
633.740817,-78.804535
633.748293,-78.804552
633.757264,-78.804572
633.768029,-78.804596
633.780947,-78.804625
633.796449,-78.804659
633.798309,-78.804663
633.800541,-78.804668
633.803220,-78.804674
633.806434,-78.804682
633.810292,-78.804690
633.814921,-78.804701
633.820475,-78.804713
633.827141,-78.804728
633.835139,-78.804746
633.844738,-78.804767
633.856256,-78.804793
633.870077,-78.804824
633.886663,-78.804861
633.888653,-78.804865
633.891042,-78.804871
633.893908,-78.804877
633.897347,-78.804885
633.901474,-78.804894
633.906427,-78.804905
633.912370,-78.804918
633.919501,-78.804934
633.928059,-78.804954
633.938329,-78.804976
633.950652,-78.805004
633.965440,-78.805037
633.967215,-78.805041
633.969344,-78.805046
633.971900,-78.805051
633.974966,-78.805058
633.978646,-78.805067
633.983062,-78.805076
633.988360,-78.805088
633.994719,-78.805102
634.002349,-78.805120
634.011506,-78.805140
634.022494,-78.805165
634.035679,-78.805194
634.051501,-78.805229
634.053400,-78.805234
634.055678,-78.805239
634.058412,-78.805245
634.061693,-78.805252
634.065630,-78.805261
634.070355,-78.805271
634.076024,-78.805284
634.082827,-78.805299
634.090991,-78.805317
634.100788,-78.805339
634.112544,-78.805366
634.126652,-78.805397
634.143580,-78.805435
634.145612,-78.805439
634.148050,-78.805445
634.150975,-78.805451
634.154485,-78.805459
634.158698,-78.805469
634.163753,-78.805480
634.169818,-78.805493
634.177098,-78.805510
634.185832,-78.805529
634.196314,-78.805553
634.208892,-78.805581
634.223986,-78.805614
634.225798,-78.805618
634.227971,-78.805623
634.230579,-78.805629
634.233709,-78.805636
634.237465,-78.805644
634.241972,-78.805654
634.247380,-78.805667
634.253871,-78.805681
634.261659,-78.805698
634.271004,-78.805719
634.282219,-78.805744
634.295677,-78.805774
634.311827,-78.805810
634.313764,-78.805815
634.316090,-78.805820
634.318881,-78.805826
634.322229,-78.805833
634.326248,-78.805842
634.331070,-78.805853
634.336857,-78.805866
634.343801,-78.805882
634.352133,-78.805900
634.362133,-78.805922
634.374132,-78.805949
634.388531,-78.805981
634.405810,-78.806020
634.407883,-78.806024
634.410371,-78.806030
634.413357,-78.806037
634.416940,-78.806045
634.421239,-78.806054
634.426399,-78.806066
634.432590,-78.806080
634.440020,-78.806096
634.448935,-78.806116
634.459634,-78.806140
634.472472,-78.806168
634.487878,-78.806203
634.489727,-78.806207
634.491945,-78.806212
634.494607,-78.806218
634.497802,-78.806225
634.501635,-78.806233
634.506235,-78.806244
634.511756,-78.806256
634.518380,-78.806271
634.526329,-78.806288
634.535868,-78.806310
634.547315,-78.806335
634.561051,-78.806366
634.577534,-78.806402
634.579512,-78.806407
634.581886,-78.806412
634.584734,-78.806418
634.588152,-78.806426
634.592254,-78.806435
634.597175,-78.806446
634.603082,-78.806459
634.610169,-78.806475
634.618674,-78.806494
634.628880,-78.806517
634.641127,-78.806544
634.655824,-78.806577
634.673460,-78.806616
634.675577,-78.806621
634.678116,-78.806626
634.681164,-78.806633
634.684821,-78.806641
634.689209,-78.806651
634.694475,-78.806663
634.700794,-78.806677
634.708378,-78.806694
634.717477,-78.806714
634.728397,-78.806738
634.741501,-78.806767
634.757225,-78.806802
634.759112,-78.806807
634.761377,-78.806812
634.764094,-78.806818
634.767354,-78.806825
634.771267,-78.806834
634.775962,-78.806844
634.781597,-78.806857
634.788358,-78.806872
634.796471,-78.806890
634.806208,-78.806911
634.817891,-78.806937
634.831911,-78.806969
634.833593,-78.806972
634.835612,-78.806977
634.838035,-78.806982
634.840942,-78.806989
634.844431,-78.806996
634.848617,-78.807006
634.853641,-78.807017
634.859669,-78.807030
634.866903,-78.807046
634.875584,-78.807066
634.886001,-78.807089
634.898502,-78.807117
634.913502,-78.807150
634.931503,-78.807190
634.933663,-78.807195
634.936255,-78.807201
634.939365,-78.807208
634.943098,-78.807216
634.947577,-78.807226
634.952952,-78.807238
634.959402,-78.807252
634.967142,-78.807269
634.976430,-78.807290
634.987575,-78.807315
635.000950,-78.807344
635.017000,-78.807380
635.018926,-78.807384
635.021237,-78.807390
635.024010,-78.807396
635.027338,-78.807403
635.031332,-78.807412
635.036124,-78.807423
635.041875,-78.807435
635.048776,-78.807451
635.057057,-78.807469
635.066995,-78.807491
635.078920,-78.807518
635.093230,-78.807550
635.094947,-78.807553
635.097007,-78.807558
635.099480,-78.807563
635.102447,-78.807570
635.106008,-78.807578
635.110281,-78.807587
635.115409,-78.807599
635.121562,-78.807612
635.128945,-78.807629
635.137806,-78.807649
635.148438,-78.807672
635.161197,-78.807700
635.176507,-78.807734
635.194880,-78.807775
635.197085,-78.807780
635.199731,-78.807786
635.202906,-78.807793
635.206715,-78.807802
635.211287,-78.807812
635.216773,-78.807824
635.223356,-78.807838
635.231256,-78.807856
635.240736,-78.807877
635.252112,-78.807902
635.265763,-78.807933
635.267402,-78.807936
635.269367,-78.807941
635.271726,-78.807946
635.274557,-78.807952
635.277954,-78.807960
635.282030,-78.807969
635.286921,-78.807980
635.292791,-78.807993
635.299835,-78.808008
635.308287,-78.808027
635.318430,-78.808049
635.330602,-78.808076
635.345207,-78.808109
635.362734,-78.808148
635.364838,-78.808152
635.367362,-78.808158
635.370390,-78.808165
635.374025,-78.808173
635.378386,-78.808182
635.383619,-78.808194
635.389900,-78.808208
635.397436,-78.808225
635.406479,-78.808245
635.417332,-78.808269
635.430354,-78.808298
635.445981,-78.808332
635.447857,-78.808337
635.450107,-78.808342
635.452807,-78.808348
635.456048,-78.808355
635.459936,-78.808363
635.464603,-78.808374
635.470202,-78.808386
635.476922,-78.808401
635.484985,-78.808419
635.494661,-78.808440
635.506272,-78.808466
635.520205,-78.808497
635.536925,-78.808534
635.538932,-78.808538
635.541339,-78.808544
635.544229,-78.808550
635.547696,-78.808558
635.551856,-78.808567
635.556849,-78.808578
635.562840,-78.808591
635.570029,-78.808607
635.578656,-78.808626
635.589009,-78.808649
635.601432,-78.808677
635.616340,-78.808710
635.618129,-78.808714
635.620276,-78.808719
635.622852,-78.808724
635.625943,-78.808731
635.629652,-78.808739
635.634104,-78.808749
635.639446,-78.808761
635.645856,-78.808775
635.653548,-78.808792
635.662778,-78.808813
635.673855,-78.808837
635.687147,-78.808867
635.703097,-78.808902
635.705011,-78.808906
635.707308,-78.808911
635.710064,-78.808918
635.713371,-78.808925
635.717340,-78.808934
635.722103,-78.808944
635.727818,-78.808957
635.734677,-78.808972
635.742907,-78.808990
